Wens AQI,CO,Ozone,SO2,PM10,PM25,NO2
64.53,16,36,3,29,52,54
81.6,24,31,10,32,71,52
89.49,34,31,4,37,80,42
73.97,17,40,1,21,66,24
64.66,16,36,0,17,57,32
123.92,27,31,1,47,114,34
82.8,30,39,1,27,74,36
55.65,13,37,1,14,31,48
72.49,19,33,4,26,63,46
82.39,24,31,1,25,74,39
82.24,22,34,1,27,74,37
111.34,24,35,1,41,102,40
153.61,22,43,1,55,142,38
77.56,20,43,9,41,66,54
87.16,26,44,6,46,75,56
75.52,19,39,6,39,65,49
100.38,30,31,6,46,89,52
79.87,23,39,6,30,71,38
67.64,19,40,1,25,58,45
84.25,24,38,16,41,73,52
98.16,30,32,7,44,84,71
59.32,14,39,1,19,51,36
44.97,15,38,3,12,23,35
67.67,19,39,1,24,59,39
86.06,24,38,6,31,77,40
64.58,20,41,3,30,54,50
72.25,26,39,4,32,61,54
87.91,27,39,9,39,76,57
82.46,26,44,6,48,64,69
69.45,19,42,6,33,55,58
70.13,22,42,4,30,59,53
57.95,19,41,9,19,47,48
87.98,26,40,10,33,58,76
89.29,28,31,16,50,63,76
87.01,38,29,7,39,51,76
61.94,19,19,1,15,54,42
63.89,19,18,1,16,57,35
65.55,16,30,4,17,59,27
63.06,14,39,1,16,55,32
45.27,11,39,3,11,23,31
62.42,17,37,3,25,54,38
84.44,22,33,9,46,73,53
83.88,26,35,11,51,71,60
78.91,23,29,7,42,67,58
88.05,26,31,11,42,76,58
60.38,16,39,6,25,52,33
97.83,18,39,9,43,88,43
159.31,15,40,1,47,149,43
118.48,15,43,3,48,108,40
103.64,19,43,1,42,94,35
52.24,14,44,3,14,30,41
71.17,16,40,3,26,62,42
68.26,18,43,6,27,59,37
70.04,18,45,4,32,60,45
66.9,18,40,4,30,57,46
84.91,22,38,6,40,74,51
100.02,25,44,14,49,86,67
87.94,26,43,13,37,56,76
59.26,22,49,9,19,40,49
69.88,17,51,4,30,59,45
83.04,14,48,1,30,73,39
61.64,14,45,0,52,39,33
51.02,13,44,0,13,19,37
59.37,9,43,1,29,50,43
67.56,17,41,10,31,58,43
74.77,18,48,6,47,64,40
65.52,10,45,7,30,56,38
62.63,16,45,9,31,52,49
76.4,14,48,10,41,65,52
73.9,16,49,6,36,49,63
72.46,22,44,9,34,47,62
76.06,15,50,14,36,56,64
73.56,22,61,21,28,57,56
84.25,13,47,7,26,74,47
79.81,8,42,6,33,71,32
112.71,9,45,1,43,103,31
51.55,7,42,3,19,43,34
51.2,5,43,1,12,42,31
51.35,6,44,1,11,35,35
68.08,7,44,1,24,59,37
73.14,11,54,7,30,62,43
86,24,50,7,35,74,55
103.3,22,67,6,40,88,71
91.76,15,64,4,31,64,78
115.46,16,97,4,30,83,89
148.36,14,84,1,36,132,55
134.02,9,58,1,49,122,34
111.76,7,80,1,43,97,23
103.56,6,58,0,42,92,32
118.76,9,49,3,48,108,40
103.97,14,54,3,52,92,48
74.08,8,49,3,32,64,38
87.08,6,64,1,51,74,40
101.65,7,87,0,40,79,33
137.24,8,119,3,40,100,45
123.6,11,93,4,42,106,51
124.67,13,101,1,49,106,40
86.45,6,58,3,40,75,30
94.31,6,44,6,34,85,37
101.2,9,43,7,35,92,36
82.92,7,51,6,26,73,31
59.44,6,33,0,16,53,21
55.89,6,41,1,18,48,25
74.7,7,49,4,26,65,33
100.1,10,74,7,41,86,34
102.75,7,47,0,40,93,28
70.55,6,44,3,25,62,26
74.73,7,50,0,31,65,27
76.65,7,50,0,29,67,28
61.45,6,48,3,50,51,20
64.04,7,54,6,32,48,40
75.9,11,64,3,45,55,50
102.47,13,90,1,30,64,40
92.95,7,74,1,42,79,30
102.68,6,87,0,44,86,23
60.39,3,49,6,33,51,12
62.97,5,48,0,21,54,25
55.44,6,46,1,40,45,28
58.28,7,50,1,24,27,42
68.6,13,58,3,38,41,50
90.98,14,80,6,32,50,50
118.92,8,105,4,36,72,44
168.5,8,154,4,35,79,35
137.88,5,122,3,42,87,30
87.73,5,74,3,44,72,30
100.61,5,87,1,41,73,25
84.38,5,74,4,29,55,27
104.25,8,93,3,28,58,36
125.81,9,112,6,38,73,36
185.45,7,169,0,48,89,28
148.73,6,133,1,51,83,30
105.79,5,93,0,38,69,22
104.68,5,93,0,31,63,29
128.95,10,115,1,57,63,63
184.25,11,169,6,31,75,62
171.25,11,156,0,44,76,55
78.45,5,67,6,31,63,14
61.6,5,46,0,15,53,26
62.2,6,49,0,19,53,27
68.3,5,58,1,27,55,28
78.9,6,67,1,31,64,31
98.59,6,84,1,36,80,33
157.43,9,140,0,44,95,40
188.26,10,172,1,25,87,50
163.35,13,147,3,28,73,79
112.48,6,100,1,35,66,35
100.85,5,87,0,46,73,25
89.4,5,71,4,43,76,23
78.84,5,67,1,39,62,24
107.6,5,97,0,32,56,25
126.44,7,115,1,35,60,27
124.96,7,112,1,44,65,43
176.41,6,161,1,52,80,34
112.05,5,97,1,46,82,17
100.65,5,87,0,43,72,30
133.36,6,119,0,44,76,32
118.05,5,105,1,40,70,22
96.29,6,84,0,34,67,21
81.85,6,71,3,32,58,20
69.31,5,54,3,32,59,24
88.64,5,77,3,33,62,28
140.13,6,126,1,42,76,25
127.65,5,112,4,51,82,33
205.13,7,187,3,54,98,28
166.51,14,150,0,73,82,14
105.42,5,93,0,44,64,26
112.09,5,101,1,33,59,24
154.71,5,143,0,35,62,28
113.38,6,100,4,40,70,36
133.35,6,119,1,43,75,41
150.1,5,136,0,35,79,20
134.2,5,122,0,29,69,15
80.91,5,71,1,27,53,25
122.01,6,112,1,29,50,36
105.96,5,93,6,37,68,37
132.78,6,119,3,39,74,29
174.18,6,161,0,40,70,28
163.69,5,150,3,43,73,23
153.51,5,140,3,42,72,24
133.48,7,119,3,44,77,28
113.38,7,100,1,43,70,29
76.19,5,64,1,54,58,34
114,7,101,6,42,66,40
139.46,6,126,3,44,69,38
153.18,5,140,0,44,68,34
102.61,5,90,3,40,68,14
62.83,5,45,1,31,54,21
71.6,6,61,1,31,56,26
154.07,7,143,3,35,56,36
79.88,7,67,1,44,65,39
167.71,10,154,7,32,69,49
209.98,11,197,6,35,67,39
203.94,8,190,3,35,74,39
104.03,9,90,4,38,72,45
114.47,9,100,3,39,77,38
140.74,7,129,6,35,61,32
145.99,7,129,3,50,92,26
183.42,6,108,1,73,163,22
130.91,6,119,1,30,66,19
163.98,6,150,9,38,76,22
142.46,9,129,14,43,68,37
181.53,9,166,30,52,74,54
93.56,7,80,1,40,71,38
84.19,8,49,1,39,74,36
91.08,6,77,4,35,77,31
130.34,7,115,4,37,85,28
179.9,6,166,14,38,74,28
86.94,6,74,1,44,67,28
111.66,7,101,1,28,54,37
129.64,8,119,4,27,51,45
181.45,7,169,3,34,63,43
183.54,7,169,7,49,74,39
165.05,6,150,1,45,81,26
87.97,6,71,1,33,75,27
103.78,7,90,4,35,75,30
118.17,6,108,3,31,53,26
118.07,5,108,3,29,53,27
147.11,6,136,9,36,57,26
132.16,7,119,3,41,68,37
172.99,7,161,4,40,61,33
105.37,6,93,3,31,69,16
89.18,6,77,1,30,67,25
81.86,5,71,0,30,58,28
117.14,5,105,1,33,66,24
106.31,6,93,1,37,71,34
164.1,6,150,3,40,75,35
155,6,140,1,43,82,21
149.81,6,136,1,36,76,24
100.93,7,87,1,34,76,34
85.59,6,71,0,67,70,31
86.81,6,74,3,39,67,33
77.59,7,67,3,38,52,36
88.39,5,77,3,28,61,31
113.64,6,101,1,31,70,23
127.31,6,115,3,31,67,28
164.2,8,151,4,38,70,30
185.14,6,169,1,44,87,38
184.96,8,166,6,51,103,37
189.64,8,172,10,47,95,38
188.8,11,172,4,37,92,40
114.2,8,100,7,31,75,42
144.1,7,129,10,57,76,29
114.61,6,100,4,43,78,30
118.69,7,105,1,45,71,32
91.69,9,80,7,32,58,42
81.42,8,71,7,27,49,46
108.99,8,97,10,28,60,43
121.14,8,108,6,31,69,39
148.19,9,133,6,35,80,45
69.31,13,51,10,40,58,50
86.11,8,74,9,35,58,49
79.09,11,67,10,31,60,43
88.83,13,77,11,28,57,47
116.46,11,105,3,28,56,45
65.49,9,41,9,21,56,45
54.52,7,38,3,15,47,27
63.05,8,50,6,19,54,19
66.79,10,48,10,22,57,37
70.45,10,58,13,32,58,55
108.26,15,93,9,51,70,67
80.88,11,67,17,39,64,61
125.01,11,112,11,34,64,48
131.46,15,119,11,30,65,34
95.69,8,84,6,36,59,38
81.16,7,64,3,35,69,32
69.84,7,48,3,37,60,31
96.33,10,84,11,28,63,40
132.27,13,119,9,51,62,52
180.05,14,166,4,34,70,51
172.53,9,159,10,32,71,39
110.95,13,97,3,38,71,45
102.47,9,87,1,43,83,34
107.39,6,93,3,42,76,37
120.97,9,105,9,46,84,40
169.74,6,154,3,49,84,27
96.04,6,84,3,40,63,22
59.09,7,51,1,27,38,34
90.91,15,80,4,31,50,49
100.43,14,87,6,32,54,65
69.39,7,58,1,37,57,39
58.24,7,43,4,39,49,33
62.3,11,45,4,37,52,47
78.17,17,67,6,31,52,47
116.5,15,105,10,30,54,48
82.1,14,64,9,34,69,49
105.5,11,93,1,36,63,42
85.98,6,74,3,36,63,29
83.06,7,64,1,69,67,33
88.2,13,67,6,57,74,49
78.85,19,67,10,26,43,58
101.31,17,90,6,18,46,55
93.37,20,80,11,43,61,57
77.58,10,46,1,31,68,37
55.93,6,40,1,20,48,28
67.91,9,43,3,25,59,35
77.55,14,50,3,32,67,42
92.9,13,80,4,30,67,39
74.78,8,51,1,28,65,28
76.97,13,51,3,24,66,51
67.63,18,49,3,27,55,56
68.5,19,47,4,24,55,57
99.68,22,87,7,31,57,58
91.55,19,77,13,37,65,67
89.13,20,74,7,33,73,61
121.07,15,105,4,34,87,40
133.86,11,80,7,46,118,53
100.54,13,58,6,51,87,62
104.14,7,51,3,52,93,31
108.04,8,64,1,51,95,36
113.42,10,61,6,53,99,67
130.41,17,61,4,44,117,60
118.46,19,80,4,44,103,42
48.08,6,38,1,40,35,25
51.13,10,41,3,15,43,29
63.01,14,42,6,21,54,39
72.08,15,47,3,30,61,52
78.59,22,45,4,28,66,62
76.4,20,61,4,23,64,47
96.5,11,84,1,26,68,31
66.17,11,48,4,38,56,39
74.69,15,43,4,25,63,58
66.76,15,40,9,36,56,51
70.52,16,39,11,32,50,60
73.2,24,40,9,34,62,53
99.66,19,48,1,31,88,55
100.89,17,84,3,31,85,46
95.4,23,51,11,39,81,70
102.37,26,31,3,61,86,81
90.47,27,41,6,31,77,68
92.24,19,40,9,31,61,80
88.84,18,50,1,36,78,45
71.38,10,46,1,26,62,35
73.06,10,50,3,24,63,37
76.37,18,49,3,34,66,39
67.18,7,44,1,34,58,35
68.39,9,39,1,30,60,35
44.15,7,37,1,10,34,34
50.18,14,40,4,8,42,34
54.82,14,37,7,11,47,34
71.57,16,41,4,18,63,34
81.43,18,35,4,19,72,46
94,22,32,6,30,82,62
86.23,28,34,6,23,74,63
77.25,26,47,1,21,67,45
87.04,22,26,1,22,79,39
81.94,27,39,3,21,73,40
70.84,20,38,3,18,62,41
114.78,23,34,7,25,67,102
75.18,31,40,3,24,65,47
59.86,14,44,10,19,46,50
68.25,16,44,3,25,58,48
74,22,44,3,29,64,45
69.69,17,37,1,17,61,41
76.6,20,40,3,16,68,37
82.11,24,44,4,22,71,53
66.7,19,41,3,22,56,52
66.62,19,36,10,27,56,52
81.78,18,33,6,35,71,53
113.11,22,33,3,32,103,49
113.34,31,41,9,29,101,60
84.04,36,39,3,22,74,46
64.89,18,38,4,32,53,54
88.92,23,33,10,44,75,70
82.98,24,33,4,55,71,51
60.46,9,36,1,16,52,41
72.82,19,34,6,19,64,42
102.16,24,35,1,26,94,36
127.05,23,33,9,25,117,49
103.54,28,35,7,23,92,58
97.34,19,37,6,30,85,63
109.93,38,44,7,15,100,44
82.28,26,42,6,25,54,71
76.2,28,35,4,30,55,65
74.11,34,31,3,28,64,48
80.47,19,43,3,28,70,49
80.55,23,34,6,36,69,57
109.56,39,26,16,44,96,66
176.31,34,37,9,57,161,73
123.25,28,34,7,31,111,62
96.62,20,23,6,33,84,67
129.56,27,34,4,35,118,57
109.23,25,41,6,46,97,57
73.6,25,38,4,55,57,61
75.42,25,29,4,38,64,56
103.63,28,39,4,40,92,55
132.46,20,40,1,44,122,47
154.97,24,35,4,43,142,64
127.91,23,35,10,43,114,70
126.13,19,39,11,37,115,53
98.4,30,40,4,28,85,68
120.29,33,45,21,21,65,107
99.05,39,43,11,33,69,85
112.35,43,45,16,29,70,98
109.99,39,40,6,71,94,72
92.69,28,38,10,34,80,63
106.69,35,35,11,29,95,57
123.13,43,36,9,36,107,83
108.19,32,35,10,40,92,85
88.38,22,33,3,37,77,56
110.02,20,37,3,53,96,68
104.38,23,36,10,42,89,80
84.17,17,42,6,26,72,61
85.36,19,40,10,29,76,42
84.71,16,44,4,35,75,41
108.3,16,42,6,41,96,60
140.43,18,48,6,59,125,74
105.4,11,47,1,46,95,41
58.02,6,39,1,17,50,34
53.49,8,39,1,11,45,41
59.29,15,37,1,14,51,39
49.14,11,41,1,13,33,40
56.56,13,37,3,21,48,40
64.7,13,44,3,23,55,45
71.67,11,34,1,22,63,42
69.53,10,37,1,11,62,31
58.3,13,34,1,19,51,31
65.64,9,33,1,20,58,36
67.32,16,36,1,32,59,37
78.02,15,33,6,23,67,57
97.69,23,39,9,27,84,71
84.25,22,37,7,37,72,61
108.35,26,36,6,40,92,87
129.7,25,43,11,37,116,68
106.3,22,46,3,44,95,51
88.07,17,41,3,30,78,47
104.29,8,44,4,47,94,42
97.64,11,44,3,49,87,42
100.6,14,43,1,38,89,56
82.73,24,61,1,37,69,63
95.34,14,51,3,44,84,50
135.31,15,100,4,31,117,47
112.03,13,84,7,40,96,46
100.47,8,44,4,36,91,39
63.44,5,37,1,24,56,26
48.34,8,38,1,11,41,25
48.34,11,41,0,11,36,30
51.89,13,38,1,11,44,34
68.78,11,37,1,10,61,36
67.23,16,36,3,19,59,38
80.28,15,38,0,29,72,34
90.66,16,49,6,34,80,45
87.84,15,40,3,33,79,37
75.68,13,44,4,34,65,50
73.69,27,49,13,21,61,61
69.9,14,61,6,13,40,42
68.71,22,58,13,22,47,49
68.73,14,46,3,31,58,50
69.43,11,50,1,30,59,42
78.34,7,51,3,31,68,38
84.08,14,47,3,31,74,42
99.95,10,87,4,28,66,45
100.03,20,87,11,21,65,47
79.75,13,67,3,38,63,45
77.22,6,49,4,53,66,33
81.55,11,50,7,33,71,42
83.89,10,58,1,39,72,44
83.43,7,64,4,39,71,35
85.78,7,74,1,32,63,29
79.48,13,64,3,39,67,32
98.42,7,61,3,48,86,35
92.67,7,64,1,44,80,36
50.08,6,43,1,20,36,23
59.86,8,44,1,22,51,33
72.65,7,47,4,31,63,36
76.43,14,64,11,32,63,39
54.86,5,48,3,19,34,25
62.96,8,46,3,53,45,31
53.44,5,47,6,16,31,26
53.49,6,46,1,13,36,34
57.61,10,47,6,20,48,38
57.15,7,46,3,19,48,34
61.25,6,46,3,25,52,34
75.65,9,64,4,19,57,50
78.99,14,67,11,20,57,53
115.27,16,101,16,22,66,67
93.68,14,80,20,22,64,62
95.18,14,49,11,27,81,72
88.85,14,50,7,53,77,51
80.38,8,51,6,33,70,37
77.27,5,61,3,31,66,22
87.87,8,74,1,35,70,50
99.7,8,84,6,44,81,49
103.73,6,77,3,51,89,24
116.84,8,101,1,51,84,26
83.15,8,71,3,36,64,28
87.48,8,74,3,37,72,32
133.11,8,119,6,39,76,27
124.2,8,108,6,42,88,34
84.5,7,71,1,40,71,35
79.89,6,67,3,42,63,49
112.94,8,100,7,38,66,41
75.26,5,58,1,30,64,37
56.68,5,49,3,15,40,25
77.5,6,67,3,25,57,26
92.24,7,80,4,28,60,50
106.92,11,93,3,56,63,62
143.11,19,126,3,35,82,74
121.55,16,108,4,32,59,64
166.08,13,150,11,23,62,81
172.84,8,159,6,26,69,55
134.7,8,122,9,32,64,44
85.69,5,74,1,42,60,24
61.45,5,44,3,26,53,21
70.41,6,46,3,33,61,34
77.4,5,64,3,41,65,31
83.78,7,71,4,40,66,35
83.8,5,71,4,44,66,28
73.52,6,58,9,61,58,34
85.05,13,74,9,25,45,53
108.95,11,97,3,20,52,58
117.81,11,105,4,20,54,63
131.8,13,119,3,18,51,64
192.53,11,177,6,40,76,61
194.35,9,177,3,53,91,42
112.04,6,97,7,44,82,17
85.51,6,67,3,39,73,18
68.12,5,43,1,24,60,18
72.68,5,45,3,26,64,25
75.11,8,46,1,30,66,27
158.43,8,74,1,34,145,23
91.18,8,67,1,30,79,23
135.39,8,122,1,33,75,16
170.56,9,156,3,39,80,20
170.37,9,154,4,46,89,25
135.24,6,119,6,39,91,23
126.65,8,112,1,43,79,24
153.1,9,136,3,42,92,45
151.65,8,136,4,40,85,35
165.75,9,151,3,38,80,32
111.58,8,97,4,43,77,34
118.1,9,105,6,33,69,37
132.85,9,119,4,54,67,44
158.64,9,143,1,45,84,30
141.45,8,126,1,48,82,29
138.52,8,122,1,49,90,20
211.46,9,195,1,50,89,21
194.66,8,177,1,54,95,27
134.63,9,119,0,44,85,25
105.87,8,93,0,38,69,23
114.48,8,101,1,41,72,23
110.14,8,97,1,21,76,23
136.21,9,122,1,23,83,21
110.98,8,97,1,32,79,18
87.63,8,64,0,49,75,21
75.37,9,49,1,24,66,27
87.26,10,74,4,37,71,26
122.95,15,108,6,46,77,37
142.33,9,126,1,52,84,47
157.82,9,143,1,44,79,29
119.9,8,105,1,38,83,19
130.89,8,115,3,49,85,25
145.67,9,129,3,53,89,23
142.62,8,126,6,51,89,25
94.91,9,80,3,47,79,25
106.38,9,93,1,44,71,17
129.54,9,115,1,42,79,20
166.28,9,151,1,40,85,17
151.78,9,136,1,48,85,22
147.39,8,133,0,47,76,24
165.89,8,151,0,46,79,29
194.88,10,177,1,51,96,36
145.18,9,105,6,51,126,32
169.81,10,100,3,62,151,24
93.92,8,80,4,44,74,21
134.67,8,122,1,39,67,25
133.43,8,119,0,50,75,26
133.57,8,119,0,45,78,23
114.53,8,100,0,60,73,21
77.3,7,61,0,31,66,23
155.55,6,143,0,32,69,24
184.7,7,172,1,40,67,25
84.51,6,50,1,48,74,24
92.97,6,80,1,41,69,22
78.14,6,64,0,42,66,16
66.99,6,47,0,30,58,16
77.76,7,67,0,27,59,21
69.52,6,43,0,31,61,20
88.64,6,77,0,33,63,21
78.9,6,67,1,53,58,21
68.71,6,54,9,55,57,26
104.46,8,93,9,40,56,40
160.02,10,147,7,40,64,47
140.45,7,126,1,49,75,30
130.18,7,115,6,48,80,29
139.09,6,126,3,38,70,27
103.73,6,90,7,59,66,34
157.02,8,143,4,41,73,41
193.16,8,179,4,51,71,38
219.43,13,205,4,53,72,34
186.62,7,172,3,53,74,35
116.86,7,101,6,51,83,33
121.74,9,108,3,29,75,34
96.38,7,84,4,34,66,30
101.91,6,61,9,89,58,31
88.42,6,77,3,31,62,21
125.3,6,112,4,59,65,22
168.04,6,154,3,45,74,27
181.36,7,166,1,48,83,18
168.09,7,154,4,39,76,28
106.64,7,93,7,55,66,39
102.48,6,90,7,45,63,29
73.35,6,51,3,41,63,25
81.18,6,58,6,34,70,30
75.36,9,48,10,59,63,41
78.65,9,67,13,25,60,36
137.35,8,126,3,29,61,28
126.08,8,112,6,55,69,38
78.42,7,61,4,35,67,17
83.14,7,71,3,33,66,21
73.99,6,58,6,51,62,28
68.94,6,49,4,37,59,29
98.36,5,87,6,29,62,22
107.55,5,97,4,24,59,18
72.24,7,61,3,31,59,32
90.52,8,77,9,33,71,39
101.14,10,87,10,62,66,42
92.73,10,80,14,35,62,47
175.57,9,161,6,44,73,50
216.89,8,203,4,43,72,37
174.94,8,161,1,38,75,31
142.6,5,129,3,38,75,16
133.4,5,119,4,53,71,48
125.57,6,112,6,44,71,27
103.34,6,90,4,41,71,24
133.27,6,119,4,45,74,38
171.15,8,156,7,44,80,36
156.76,9,143,6,31,74,36
83.59,7,48,6,55,72,37
76.08,9,50,9,28,66,35
113.32,11,100,7,34,67,46
135.64,10,122,4,35,68,50
141.22,11,126,10,40,77,51
187.3,10,172,4,38,80,46
179.02,10,164,9,52,75,44
128.91,11,112,6,39,84,65
201.89,9,187,7,42,73,57
114.89,13,101,4,32,70,49
69.8,5,39,4,27,62,23
74.46,6,51,3,24,65,23
82.33,6,61,3,31,71,24
85.23,6,74,1,25,63,20
89.43,9,77,6,32,65,36
110.7,10,97,4,33,70,46
74.62,10,54,10,31,63,52
72.14,11,38,6,45,59,60
65.73,7,48,4,51,55,25
72.33,6,50,3,24,63,24
74.3,5,50,1,22,65,25
72.49,8,61,3,30,60,34
102.83,11,90,4,26,67,40
100.88,10,87,3,35,72,43
83.23,10,71,4,42,57,52
114.31,17,101,7,20,55,65
126.88,19,112,7,24,63,72
202.88,13,190,1,23,66,45
157.08,15,143,6,31,68,58
142.66,15,129,4,31,67,53
140.25,13,126,3,56,68,48
85.16,7,71,0,37,72,26
120.33,7,105,1,43,83,29
127.69,8,112,3,44,84,35
164.22,9,147,1,44,95,29
106.13,11,71,1,45,92,47
98.4,7,74,1,51,84,30
67.34,7,42,3,26,59,27
86.16,10,74,1,35,64,30
102.42,10,90,1,36,65,33
105.26,9,93,1,38,63,36
92.32,13,80,3,34,65,29
85.14,9,61,1,44,73,30
84.57,8,49,7,43,74,42
90.88,15,77,3,40,67,54
117.46,23,100,1,37,85,70
101.23,26,84,3,34,81,77
70.81,14,50,4,27,60,49
64.75,11,47,1,31,55,37
72.68,11,51,4,36,62,41
76.51,16,61,4,40,64,44
97.22,20,84,7,30,61,60
84.6,16,71,6,41,65,53
74.27,10,39,1,28,66,33
61.21,7,44,1,8,53,26
106.31,9,44,1,11,58,95
57.6,15,41,3,16,48,46
74.69,19,44,10,18,51,64
99.66,25,38,17,12,72,86
85.84,16,36,9,19,75,55
68.69,19,47,3,34,55,57
96.41,30,49,3,19,73,82
112.21,20,97,1,35,79,45
99.91,7,54,0,41,89,31
70.47,7,42,1,21,62,32
60.84,5,43,0,22,52,37
68,15,40,6,32,59,40
77.79,9,42,1,30,69,34
72.99,18,44,1,26,64,30
74.16,10,48,1,30,64,43
57.98,14,43,1,17,38,49
55.69,18,33,0,19,42,47
66.05,23,43,3,33,56,45
66.59,14,38,1,25,57,46
56.42,11,39,0,20,48,39
73.69,17,37,1,63,51,39
64.82,19,43,1,19,55,46
76.46,23,42,1,22,43,67
63.16,24,36,1,36,41,54
100.87,30,36,1,33,72,87
68.3,27,44,1,25,58,47
101.65,42,42,3,24,91,48
80.27,32,54,1,21,69,42
61.39,7,38,6,12,54,25
102.05,19,26,0,26,94,39
110.77,19,23,4,10,40,103
34.04,8,19,0,9,29,25
55.01,9,34,0,19,48,27
80.01,17,27,3,30,71,44
74.9,19,34,1,28,67,35
64.9,14,36,6,23,57,34
67.31,13,35,3,16,53,57
72.92,22,39,1,16,63,48
98.88,23,28,4,24,89,50
93.95,18,42,1,29,85,34
51.09,9,44,0,8,33,34
66.18,14,40,0,15,58,32
70.19,18,39,6,11,62,34
78.64,26,31,1,13,70,42
69.45,9,22,0,16,62,39
51.07,10,37,1,8,43,39
80.01,19,32,1,16,72,38
85.96,25,30,1,36,76,47
96.27,24,33,1,29,88,37
122.44,19,33,6,25,114,39
