Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
04/23/2018,74,Ozone,WATER PLANT,17-031-7002,AQS,15,74,26,60,56,33
04/24/2018,74,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,8,74,19,61,59,36
04/25/2018,43,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,14,43,4,34,24,35
04/26/2018,67,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,9,67,30,52,46,51
04/27/2018,51,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,5,51,4,31,28,36
04/28/2018,45,Ozone,WATER PLANT,17-031-7002,AQS,7,45,1,21,32,36
04/29/2018,61,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,6,61,24,20,44,47
04/30/2018,74,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,3,74,6,61,48,46
05-01-2018,93,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,1,93,4,64,55,31
05-02-2018,59,PM10,WASHINGTON HS,17-031-0022,AQS,3,58,4,59,48,41
05-03-2018,51,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,8,42,9,45,51,41
05-04-2018,77,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,3,77,24,20,45,42
05-05-2018,108,Ozone,WATER PLANT,17-031-7002,AQS,3,108,10,36,54,35
05-06-2018,74,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,6,74,9,38,54,50
05-07-2018,74,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,11,74,17,60,46,47
05-08-2018,122,Ozone,WATER PLANT,17-031-7002,AQS,5,122,14,47,53,51
05-09-2018,77,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,3,77,4,43,54,34
05-10-2018,50,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,3,50,13,29,42,19
05-11-2018,40,PM2.5,Hammond- 167th St,18-089-0036,AQS,5,38,13,17,40,18
05-12-2018,54,PM2.5,Hammond- 167th St,18-089-0036,AQS,6,43,3,20,54,18
05/13/2018,53,PM2.5,Hammond- 167th St,18-089-0036,AQS,17,41,3,15,53,37
05/14/2018,57,PM2.5,VILLAGE HALL,17-031-1016,AQS,7,51,3,24,57,37
05/15/2018,51,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,6,51,4,11,47,30
05/16/2018,87,Ozone,CARY GROVE HS,17-111-0001,AQS,18,87,9,24,54,52
05/17/2018,90,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,8,90,10,34,60,58
05/18/2018,49,Ozone,CARY GROVE HS,17-111-0001,AQS,7,49,10,19,43,32
05/19/2018,61,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,7,41,9,23,61,35
05/20/2018,38,PM2.5,Gary- Madison St./ Gary Water/ IN American Water Co.,18-089-0031,AQS,8,33,1,22,38,26
05/21/2018,59,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,6,30,3,22,59,30
05/22/2018,73,PM2.5,Hammond- 167th St,18-089-0036,AQS,8,43,10,28,73,39
05/23/2018,87,Ozone,LARSEN JUNIOR HIGH,17-089-0005,AQS,9,87,24,46,58,48
05/24/2018,129,Ozone,KENOSHA - WATER TOWER,55-059-0025,AQS,3,129,14,38,57,61
05/25/2018,166,Ozone,WATER PLANT,17-031-7002,AQS,5,166,11,49,60,48
05/26/2018,133,Ozone,WATER PLANT,17-031-7002,AQS,5,133,11,33,60,62
05/27/2018,177,Ozone,NORTHBROOK WATER PLANT,17-031-4201,AQS,6,177,21,34,66,63
05/28/2018,150,Ozone,VILLAGE GARAGE,17-031-0001,AQS,9,150,27,46,65,63
05/29/2018,122,Ozone,LARSEN JUNIOR HIGH,17-089-0005,AQS,18,122,7,57,77,34
05/30/2018,64,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,5,64,4,21,55,29
05/31/2018,97,Ozone,WATER PLANT,17-031-7002,AQS,2,97,34,27,48,35
06-01-2018,59,PM2.5,MAYFAIR PUMP STATION,17-031-0052,AQS,2,50,3,19,59,39
06-02-2018,46,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,9,46,4,25,44,10
06-03-2018,44,Ozone,VILLAGE GARAGE,17-031-0001,AQS,7,44,11,31,37,24
06-04-2018,115,PM2.5,Gary- Madison St./ Gary Water/ IN American Water Co.,18-089-0031,AQS,2,71,20,28,115,36
06-05-2018,44,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,8,44,26,38,32,23
06-06-2018,53,NO2,COOK COUNTY TRAILER,17-031-4002,AQS,7,51,4,24,49,53
06-07-2018,126,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,10,126,17,61,105,41
06-08-2018,52,PM2.5,CITY HALL,17-043-4002,AQS,18,46,3,39,52,30
06-09-2018,67,Ozone,MORTON ARBORETUM,17-043-6001,AQS,14,67,14,21,56,42
06-10-2018,65,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,8,44,4,20,65,27
06-11-2018,58,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,5,46,3,13,58,20
06-12-2018,81,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,5,45,3,21,81,47
06/13/2018,64,Ozone,VILLAGE GARAGE,17-031-0001,AQS,5,64,6,43,61,49
06/14/2018,97,Ozone,VILLAGE GARAGE,17-031-0001,AQS,5,97,10,34,54,50
06/15/2018,129,Ozone,REGIONAL OFFICE BUILDING,17-031-4007,AQS,5,129,4,25,56,43
06/16/2018,108,Ozone,REGIONAL OFFICE BUILDING,17-031-4007,AQS,3,108,7,32,62,21
06/17/2018,60,PM2.5,REGIONAL OFFICE BUILDING,17-031-4007,AQS,3,50,3,25,60,14
06/18/2018,54,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,5,45,3,32,54,21
06/19/2018,55,PM2.5,Gary- Madison St./ Gary Water/ IN American Water Co.,18-089-0031,AQS,8,34,11,31,55,23
06/20/2018,54,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,10,42,4,24,54,16
06/21/2018,56,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,5,45,3,17,56,19
06/22/2018,54,PM2.5,Gary- Madison St./ Gary Water/ IN American Water Co.,18-089-0031,AQS,7,43,3,19,54,17
06/23/2018,71,Ozone,VILLAGE GARAGE,17-031-0001,AQS,6,71,19,19,52,20
06/24/2018,49,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,8,49,3,19,49,33
06/25/2018,56,PM2.5,VILLAGE HALL,17-031-1016,AQS,3,45,3,46,56,30
06/26/2018,50,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,2,47,3,14,50,28
06/27/2018,74,Ozone,WATER PLANT,17-031-7002,AQS,5,74,3,19,54,48
06/28/2018,112,Ozone,VILLAGE GARAGE,17-031-0001,AQS,6,112,6,38,73,48
06/29/2018,119,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,3,119,4,24,59,38
06/30/2018,77,Ozone,WATER PLANT,17-031-7002,AQS,2,77,3,19,63,16
07-01-2018,70,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,2,44,3,28,70,11
07-02-2018,90,Ozone,COOK COUNTY TRAILER,17-031-1601,AQS,3,90,9,32,40,37
07-03-2018,129,Ozone,VILLAGE GARAGE,17-031-0001,AQS,5,129,6,45,66,30
07-04-2018,83,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,2,74,3,16,83,25
07-05-2018,56,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,2,49,3,28,56,29
07-06-2018,48,Ozone,CARY GROVE HS,17-111-0001,AQS,2,48,14,19,42,13
07-07-2018,74,Ozone,VILLAGE GARAGE,17-031-0001,AQS,2,74,27,36,53,28
07-08-2018,112,Ozone,KENOSHA - WATER TOWER,55-059-0025,AQS,2,112,4,22,55,30
07-09-2018,151,Ozone,WATER PLANT,17-031-7002,AQS,3,151,10,33,56,33
07-10-2018,90,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,13,90,4,38,57,24
07-11-2018,143,Ozone,VILLAGE GARAGE,17-031-0001,AQS,9,143,7,31,54,23
07-12-2018,93,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,3,93,3,28,60,36
07/13/2018,154,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,3,154,3,34,66,36
07/14/2018,84,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,3,84,3,22,54,26
07/15/2018,151,Ozone,NORTHBROOK WATER PLANT,17-031-4201,AQS,5,151,4,30,64,34
07/16/2018,74,Ozone,VILLAGE GARAGE,17-031-0001,AQS,5,74,4,22,56,32
07/17/2018,44,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,2,44,3,26,37,21
07/18/2018,45,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,2,36,13,17,45,26
07/19/2018,93,Ozone,KENOSHA - WATER TOWER,55-059-0025,AQS,3,93,6,36,51,25
07/20/2018,56,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,2,41,6,22,56,20
07/21/2018,46,Ozone,VILLAGE GARAGE,17-031-0001,AQS,2,46,7,11,38,14
07/22/2018,56,PM2.5,Gary- Madison St./ Gary Water/ IN American Water Co.,18-089-0031,AQS,3,41,3,19,56,11
07/23/2018,70,PM2.5,CITY HALL,17-043-4002,AQS,3,51,3,24,70,20
07/24/2018,74,Ozone,COOK COUNTY TRAILER,17-031-1601,AQS,5,74,11,33,62,27
07/25/2018,77,Ozone,VILLAGE GARAGE,17-031-0001,AQS,3,77,10,29,43,26
07/26/2018,44,Ozone,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,2,44,13,26,33,26
07/27/2018,41,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,3,38,14,27,41,27
07/28/2018,47,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,3,47,7,22,47,28
07/29/2018,58,Ozone,REGIONAL OFFICE BUILDING,17-031-4007,AQS,3,58,16,23,56,34
07/30/2018,87,Ozone,WATER PLANT,17-031-7002,AQS,6,87,11,28,48,32
07/31/2018,64,Ozone,WATER PLANT,17-031-7002,AQS,5,64,9,32,57,41
08-01-2018,58,Ozone,WATER PLANT,17-031-7002,AQS,3,58,10,40,56,40
08-02-2018,80,Ozone,SOUTH WATER FILTRATION PLANT,17-031-0032,AQS,2,80,4,35,58,28
08-03-2018,105,Ozone,VILLAGE GARAGE,17-031-0001,AQS,3,105,4,31,60,34
08-04-2018,129,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,3,129,11,25,60,38
08-05-2018,67,Ozone,WATER PLANT,17-031-7002,AQS,2,67,3,23,55,14
08-06-2018,58,Ozone,WATER PLANT,17-031-7002,AQS,5,58,3,25,51,31
08-07-2018,54,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,5,51,3,30,54,39
08-08-2018,71,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,5,71,4,21,52,37
08-09-2018,80,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,3,80,6,31,68,30
08-10-2018,55,PM2.5,CITY HALL,17-043-4002,AQS,7,47,3,25,55,24
08-11-2018,63,PM2.5,CITY HALL,17-043-4002,AQS,6,54,14,21,63,32
08-12-2018,70,PM2.5,CITY HALL,17-043-4002,AQS,6,45,1,29,70,30
08/13/2018,101,Ozone,MORTON ARBORETUM,17-043-6001,AQS,6,101,9,35,71,48
08/14/2018,105,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,5,105,14,51,80,50
08/15/2018,74,PM2.5,VILLAGE HALL,17-031-1016,AQS,5,50,3,40,74,28
08/16/2018,67,Ozone,COOK COUNTY TRAILER,17-031-1601,AQS,3,67,3,33,63,24
08/17/2018,84,Ozone,SOUTH WATER FILTRATION PLANT,17-031-0032,AQS,3,84,3,19,55,36
08/18/2018,64,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,43,1,29,64,25
08/19/2018,72,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,67,4,26,72,18
08/20/2018,67,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,42,7,20,67,28
08/21/2018,66,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,42,7,22,66,24
08/22/2018,59,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,7,39,3,22,59,39
08/23/2018,61,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,5,49,9,51,61,37
08/24/2018,62,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,42,3,27,62,27
08/25/2018,84,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,5,45,3,34,84,31
08/26/2018,81,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,7,77,3,29,81,29
08/27/2018,80,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,54,3,57,80,18
08/28/2018,60,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,45,3,38,60,24
08/29/2018,52,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,31,7,10,52,24
08/30/2018,48,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,6,39,13,18,48,28
08/31/2018,67,Ozone,WATER PLANT,17-031-7002,AQS,3,67,3,28,62,32
09-01-2018,59,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,1,39,6,18,59,17
09-02-2018,55,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,36,4,17,55,24
09-03-2018,56,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,37,7,18,56,20
09-04-2018,71,Ozone,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,2,71,3,24,58,17
09-05-2018,57,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,40,4,36,57,23
09-06-2018,48,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,32,1,12,48,17
09-07-2018,45,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,3,36,4,14,45,12
09-08-2018,35,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,2,32,4,12,35,7
09-09-2018,36,Ozone,VILLAGE GARAGE,17-031-0001,AQS,1,36,20,18,31,9
09-10-2018,43,Ozone,COM ED TRAINING CENTER,17-197-1011,AQS,2,43,1,23,36,31
09-11-2018,71,Ozone,CARY GROVE HS,17-111-0001,AQS,3,71,10,30,53,38
09-12-2018,67,Ozone,COOK COUNTY TRAILER,17-031-1601,AQS,3,67,7,33,55,29
09/13/2018,55,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,3,48,7,30,55,35
09/14/2018,90,Ozone,VILLAGE GARAGE,17-031-0001,AQS,7,90,6,44,72,36
09/15/2018,80,Ozone,WATER PLANT,17-031-7002,AQS,5,80,7,27,67,44
09/16/2018,57,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,5,47,9,28,57,25
09/17/2018,77,Ozone,VILLAGE GARAGE,17-031-0001,AQS,6,77,21,53,63,48
09/18/2018,56,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,6,37,7,32,56,42
09/19/2018,43,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,6,41,6,31,43,20
09/20/2018,64,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,3,58,3,53,64,26
09/21/2018,48,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,2,37,10,42,48,20
09/22/2018,38,PM2.5,CITY HALL,17-043-4002,AQS,2,38,7,13,38,31
09/23/2018,62,PM2.5,CARY GROVE HS,17-111-0001,AQS,5,39,14,19,62,31
09/24/2018,51,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,36,3,23,51,32
09/25/2018,46,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,31,4,40,46,25
09/26/2018,35,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,3,33,13,25,35,35
09/27/2018,52,PM10,VILLAGE HALL,17-031-1016,AQS,3,39,1,52,33,41
09/28/2018,34,NO2,IEPA TRAILER,17-031-3103,AQS,3,26,16,33,33,34
09/29/2018,67,PM2.5,IEPA TRAILER,17-031-3103,AQS,3,32,7,16,67,23
09/30/2018,49,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,5,36,7,23,49,25
10-01-2018,56,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,5,36,7,30,56,27
10-02-2018,45,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,5,22,4,12,45,26
10-03-2018,54,PM10,VILLAGE HALL,17-031-1016,AQS,3,38,1,54,49,24
10-04-2018,49,PM10,Portage- Hwy 12,18-127-0023,AQS,5,34,10,49,28,20
10-05-2018,54,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,5,24,7,23,54,22
10-06-2018,50,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,5,26,3,12,50,22
10-07-2018,36,PM2.5,VILLAGE GARAGE,17-031-0001,AQS,3,21,1,10,36,8
10-08-2018,58,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,38,1,30,58,31
10-09-2018,55,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,44,3,35,55,32
10-10-2018,41,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,23,19,10,41,22
10-11-2018,32,NO2,IEPA TRAILER,17-031-3103,AQS,2,31,26,21,23,32
10-12-2018,39,NO2,IEPA TRAILER,17-031-3103,AQS,3,29,21,19,25,39
10/13/2018,41,PM2.5,CITY HALL,17-043-4002,AQS,3,31,17,25,41,21
10/14/2018,57,PM2.5,IEPA TRAILER,17-031-3103,AQS,3,31,4,22,57,24
10/15/2018,53,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,3,28,10,21,53,30
10/16/2018,51,PM10,WASHINGTON HS,17-031-0022,AQS,2,34,17,51,23,26
10/17/2018,45,NO2,IEPA TRAILER,17-031-3103,AQS,7,32,27,35,34,45
10/18/2018,71,NO2,IEPA TRAILER,17-031-3103,AQS,8,36,16,62,42,71
10/19/2018,47,PM10,VILLAGE HALL,17-031-1016,AQS,3,27,6,47,33,32
10/20/2018,53,PM10,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,3,31,43,53,34,18
10/21/2018,30,Ozone,REGIONAL OFFICE BUILDING,17-031-4007,AQS,3,30,21,16,28,26
10/22/2018,51,PM10,WASHINGTON HS,17-031-0022,AQS,5,34,30,51,34,38
10/23/2018,37,PM2.5,CARY GROVE HS,17-111-0001,AQS,3,28,13,30,37,31
10/24/2018,45,PM2.5,CITY HALL,17-043-4002,AQS,6,30,9,39,45,38
10/25/2018,44,PM10,VILLAGE HALL,17-031-1016,AQS,6,27,10,44,40,36
10/26/2018,60,PM2.5,CITY HALL,17-043-4002,AQS,7,27,11,31,60,26
10/27/2018,66,PM2.5,CITY HALL,17-043-4002,AQS,5,33,4,28,66,30
10/28/2018,48,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,5,23,36,23,48,26
10/29/2018,48,PM2.5,Hammond- 167th St,18-089-0036,AQS,5,30,14,26,48,32
10/30/2018,54,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,5,33,4,38,54,37
10/31/2018,60,PM2.5,Hammond- 167th St,18-089-0036,AQS,7,31,6,35,60,34
11-01-2018,39,PM2.5,Gary- Madison St./ Gary Water/ IN American Water Co.,18-089-0031,AQS,7,28,7,18,39,31
11-02-2018,33,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,6,26,4,16,33,27
11-03-2018,47,PM2.5,CITY HALL,17-043-4002,AQS,7,30,13,18,47,28
11-04-2018,41,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,2,27,3,15,41,10
11-05-2018,32,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,3,19,3,20,32,21
11-06-2018,33,SO2,NIPSCO Dunes Acres,18-127-0011,AQS,3,17,33,8,28,22
11-07-2018,23,SO2,NIPSCO Dunes Acres,18-127-0011,AQS,3,21,23,14,23,19
11-08-2018,49,PM2.5,Hammond- 167th St,18-089-0036,AQS,7,25,7,23,49,33
11-09-2018,50,PM2.5,Hammond- 167th St,18-089-0036,AQS,6,27,26,22,50,31
11-10-2018,33,SO2,NIPSCO Dunes Acres,18-127-0011,AQS,3,26,33,17,30,19
11-11-2018,53,PM2.5,CITY HALL,17-043-4002,AQS,8,24,4,22,53,29
11-12-2018,52,PM2.5,CITY HALL,17-043-4002,AQS,9,28,4,29,52,30
11/13/2018,38,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,6,31,6,22,38,34
11/14/2018,53,PM2.5,Hammond- 167th St,18-089-0036,AQS,7,31,13,31,53,48
11/15/2018,69,PM2.5,CITY HALL,17-043-4002,AQS,6,25,10,35,69,47
11/16/2018,60,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,6,21,21,31,60,23
11/17/2018,50,PM2.5,CITY HALL,17-043-4002,AQS,6,26,3,23,50,25
11/18/2018,47,PM2.5,Hammond- 167th St,18-089-0036,AQS,7,28,7,20,47,26
11/19/2018,62,PM2.5,VILLAGE HALL,17-031-1016,AQS,7,24,7,33,62,29
11/20/2018,45,PM2.5,Hammond- 167th St,18-089-0036,AQS,5,25,4,30,45,22
11/21/2018,46,PM2.5,CITY HALL,17-043-4002,AQS,5,32,9,19,46,25
11/22/2018,59,PM2.5,CARY GROVE HS,17-111-0001,AQS,3,26,3,24,59,26
11/23/2018,65,PM2.5,CITY HALL,17-043-4002,AQS,3,26,4,31,65,22
11/24/2018,54,PM2.5,Hammond- 167th St,18-089-0036,AQS,3,20,3,18,54,22
11/25/2018,66,PM2.5,GRAVES ES,17-031-3301,AQS,5,21,4,14,66,22
11/26/2018,40,PM2.5,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,7,26,34,20,40,38
11/27/2018,45,PM2.5,CARY GROVE HS,17-111-0001,AQS,5,23,14,22,45,33
11/28/2018,57,PM2.5,Gary- Burr St./ pumping station near truck stop,18-089-0026,AQS,5,26,4,34,57,31
11/29/2018,73,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,8,16,6,36,73,41
11/30/2018,90,PM2.5,Hammond- 167th St,18-089-0036,AQS,9,17,6,44,90,33
12-01-2018,65,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,7,22,3,24,65,22
12-02-2018,30,PM2.5,CARY GROVE HS,17-111-0001,AQS,5,20,4,13,30,27
12-03-2018,31,Ozone,CARY GROVE HS,17-111-0001,AQS,3,31,1,11,21,19
12-04-2018,35,NO2,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,18-089-0022,AQS,6,33,13,21,32,35
12-05-2018,42,PM2.5,SPRINGFIELD PUMP STATION,17-031-0057,AQS,3,30,27,29,42,24
12-06-2018,46,PM2.5,Hammond- 167th St,18-089-0036,AQS,7,29,6,24,46,25
12-07-2018,53,PM2.5,WASHINGTON HS,17-031-0022,AQS,6,25,6,47,53,36
12-08-2018,66,PM2.5,Hammond- 167th St,18-089-0036,AQS,11,27,13,29,66,34
12-09-2018,90,PM2.5,Hammond- 167th St,18-089-0036,AQS,19,27,9,44,90,38
12-10-2018,87,PM2.5,GRAVES ES,17-031-3301,AQS,8,23,10,54,87,36
12-11-2018,101,PM2.5,WASHINGTON HS,17-031-0022,AQS,7,21,20,52,101,38
12-12-2018,75,PM2.5,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,6,26,17,38,75,28
12/13/2018,85,PM2.5,IEPA TRAILER,17-031-3103,AQS,7,21,39,40,85,47
12/14/2018,90,PM2.5,CHIWAUKEE PRAIRIE STATELINE,55-059-0019,AQS,7,29,1,31,90,27
12/15/2018,65,PM2.5,CITY HALL,17-043-4002,AQS,9,26,20,24,65,30
12/16/2018,62,PM2.5,CITY HALL,17-043-4002,AQS,7,21,30,25,62,30
12/17/2018,39,NO2,COOK COUNTY TRAILER,17-031-4002,AQS,11,31,26,34,38,39
12/18/2018,64,NO2,COOK COUNTY TRAILER,17-031-4002,AQS,14,24,7,51,58,64
12/19/2018,60,PM2.5,VILLAGE HALL,17-031-1016,AQS,3,20,7,42,60,26
12/20/2018,74,PM2.5,REGIONAL OFFICE BUILDING,17-031-4007,AQS,6,19,4,31,74,27
12/21/2018,36,PM2.5,COM ED MAINTENANCE BLDG,17-031-0076,AQS,5,23,1,16,36,19
12/22/2018,54,PM2.5,IEPA TRAILER,17-031-3103,AQS,5,22,1,24,54,23
12/23/2018,46,PM2.5,CITY HALL,17-043-4002,AQS,5,27,14,23,46,23
12/24/2018,48,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,7,24,17,20,48,32
12/25/2018,67,PM2.5,REGIONAL OFFICE BUILDING,17-031-4007,AQS,8,33,7,25,67,37
12/26/2018,93,PM2.5,NORTHBROOK WATER PLANT,17-031-4201,AQS,13,25,17,45,93,73
12/27/2018,47,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,3,28,13,15,47,21
12/28/2018,33,PM2.5,LIBERTY SCHOOL,17-031-6005,AQS,2,25,9,17,33,14
12/29/2018,40,PM2.5,Hammond- 167th St,18-089-0036,AQS,3,25,24,18,40,22
12/30/2018,46,PM2.5,Hammond- 167th St,18-089-0036,AQS,2,25,4,23,46,15
12/31/2018,52,PM2.5,IEPA TRAILER,17-031-3103,AQS,6,22,6,19,52,26
